Y,ANN_YHat,GWRFG_YHat,GWRFB_YHat,GWRAG_YHat,GWRAB_YHat,MGWR_YHat,AGWNN_YHat
5.962068961,4.903584152,5.503474094,6.85204987,5.489513391,5.357435935,4.786760328,6.019972109
5.180769196,4.635097347,5.014091647,8.777399106,5.275369429,5.510309371,6.308633852,5.269147627
4.799999988,5.611153663,5.219382361,7.82359509,5.391249767,5.336648421,5.341386838,4.828169062
6.814814802,5.072044425,6.817377024,9.167664347,7.319692679,7.51958093,6.762200533,6.788445097
5.386206874,3.609222801,5.594041349,6.071532576,5.581231692,5.527428792,4.212502234,5.394761498
7.09666667,6.858297041,6.671483604,9.252326668,6.303690868,6.419587016,6.812775814,7.039539872
6.012500077,7.801607889,6.374852922,9.242377208,6.205356117,6.330982053,6.43351454,6.035925329
6.624999881,8.480046542,6.776256542,9.155129183,7.88978907,7.490305428,6.581210242,6.505009788
8.141379241,7.617378288,8.044667571,8.158153803,7.884847726,7.871326962,7.688058559,8.219889376
9.753409047,7.581272696,9.194888478,9.87536128,8.756118051,9.318002689,9.721691632,9.668325595
10.09999992,7.929461668,10.39279168,10.00502302,10.1577774,10.17250906,10.00478031,9.99430666
8.379999955,8.111841279,8.244110657,8.727391918,8.10903588,8.154226764,8.03639585,8.385292435
8.119999886,7.257453144,7.628937518,7.642520058,7.782150049,7.485207464,7.533152501,8.149282441
7.693333308,7.687572248,7.914896995,8.477630494,8.015738637,7.954412607,8.223705289,7.886833944
7.039999914,6.750836492,7.813589155,9.122433141,8.31916292,8.607101294,8.612886321,7.041226299
6.750000032,5.879606988,6.690605218,5.530935567,6.536560956,6.388705682,6.382079651,6.730032771
9.117241432,8.590973573,8.429219621,8.775426262,8.365846328,8.401548325,8.476480295,8.899950598
7.960000014,8.040994754,7.854640106,8.237800931,7.932486066,7.939849567,8.210614677,8.020945433
6.660000046,7.602069081,7.542043909,7.916258628,7.887872711,7.599968124,6.841071386,6.728138333
6.816666698,5.979947366,6.928775146,7.55241629,6.953931786,7.081687243,7.06431484,6.886864522
7.500000032,8.731789158,7.648906007,8.883532749,7.621143749,7.801145678,7.871985086,7.656058263
9.701204834,8.812901385,9.222641994,9.432811181,9.264971777,9.294139481,9.10936572,10.00240318
7.746428524,7.10256771,7.812245859,7.702461221,7.785340082,7.857310883,7.519546158,7.847240569
9.321428532,8.812901385,9.220903212,9.433715405,9.263266553,9.296020018,9.119316075,9.068616042
8.252000036,8.407775754,8.606332658,8.570420778,8.474995021,8.352169668,7.883127423,8.340455191
8.528571486,8.925280138,8.536389986,9.066604663,8.483632388,8.438255148,8.634758769,8.533037829
7.876666657,8.432214113,7.598011617,8.399499897,7.611092964,7.659090224,7.797717689,7.860924067
7.688888919,7.430363801,7.484548889,6.360589094,7.415060184,7.182892271,7.399231522,7.659430531
7.886666576,8.979386557,8.995642839,8.772456881,9.051769291,9.07700396,8.190640042,7.925144233
8.393103484,8.539100656,9.256054907,8.91468714,9.017405577,9.278781761,8.645714529,8.528102389
8.619999949,9.395470274,8.642406268,8.739491956,8.585808329,9.569110494,8.467344477,8.517406272
7.836666687,8.894348145,8.172944168,9.130928383,8.008393602,8.403897893,7.981490568,7.766541189
8.452173918,8.834422934,8.581391518,8.502719759,8.458506719,8.705263789,8.536419921,7.997184001
7.351724123,10.93588692,7.071047302,9.664597712,6.918029649,6.900142723,6.9700147,6.899217308
6.74666667,10.93588692,7.072563185,9.663324579,6.912384083,6.923486078,6.973408289,7.105760074
8.00555555,9.492599314,8.748345836,8.732268078,8.495192929,8.938243326,8.018653334,8.09282352
10.16428568,9.400621551,9.752675542,9.361069726,9.863258748,9.657720941,10.07817635,10.28444106
9.023333327,9.338861384,9.388321947,8.923650944,9.389338599,9.401786999,9.491986597,8.916505127
9.969999997,8.942011653,9.320614155,8.655267316,9.481704917,9.308585667,9.190236967,10.02221924
11.85517238,8.612460088,8.548917284,8.047204678,8.293423245,7.944165862,10.17039174,11.90774865
9.489285639,9.338861384,9.390901464,8.925847412,9.39492261,9.400655238,9.510091074,9.56410672
7.741379286,9.614320301,8.88911871,9.122649111,8.532986038,9.178805572,9.143866457,7.814986524
8.986666648,8.715113389,8.938755912,8.274337575,8.849424838,8.979894393,8.892374835,9.258378905
8.317857163,8.343917605,8.496764816,7.845610436,8.511174785,8.55568972,8.175266,8.655925104
9.846666638,9.711296878,11.59029051,9.921323287,11.58329202,11.64392192,9.056799722,9.425377887
8.133333381,7.62921923,8.660930037,8.183774249,8.49047071,8.556681206,9.635281259,8.218522226
11.01395351,8.938595442,9.849831594,10.36794542,10.5497267,8.466135151,8.719426644,11.3264714
8.454545422,8.93076147,8.336989829,8.601138759,7.823970224,7.40485365,8.360284596,8.285624481
9.607142857,8.945055737,8.799158502,8.734824964,8.74254441,8.826622556,8.638970019,8.405092983
9.85925922,9.535804146,9.311269273,10.28718674,9.327699903,9.785351263,9.153028119,9.374334637
6.676811562,7.568611477,7.011439356,7.148591371,7.21479348,7.051023963,6.90260374,6.548763278
9.103333292,9.159153004,9.019230903,9.738771675,8.910553197,9.752396934,9.819621303,8.991769976
7.521428619,9.28863065,8.865548029,8.925286875,8.780987206,8.887698967,8.865819271,8.426177616
8.651999984,8.535293126,8.610176829,8.926815671,8.410244258,8.118006193,8.671163336,8.481938942
8.50689657,9.187419954,10.4501621,9.975186643,10.41475311,10.95715959,9.309636824,9.030725693
8.32413791,9.173771419,7.312036385,9.954624941,8.330924437,8.850804016,7.559483456,8.355684992
13.16129026,9.571979361,10.36654602,10.10983008,9.337768633,10.21088876,8.900850141,13.29361102
8.799999968,10.10677788,8.820761723,10.22156708,8.615811124,10.19955465,9.625568188,9.108289598
6.908474575,7.907984571,6.958917479,7.725489568,6.833780357,6.92155508,6.997377794,6.90405331
9.144827497,9.072561554,9.583196531,10.26158212,9.569585224,10.33246755,9.414547292,9.038617212
9.573333311,8.062448198,9.296341904,8.496779841,9.298553777,9.182098484,8.890924491,9.763605975
8.510000062,9.111682674,9.515489187,9.48598847,9.697411917,9.503882876,9.801360852,8.559251968
9.850000381,8.271527127,9.237585688,8.445684696,9.266492734,9.120612753,9.403558764,9.995524865
8.160714209,7.740753836,8.175466366,8.057980631,8.149807773,8.175434995,8.529669252,8.212247445
9.949999984,9.21852213,9.593100365,9.070016651,9.622627276,9.556730296,9.838106858,10.38938355
4.41000003,8.536246877,6.491417363,9.685315679,8.559728235,8.479988735,5.805431843,4.468823633
6.266666619,10.24087875,9.238816135,11.18660194,9.595956989,10.89002177,8.120754167,6.506075178
9.166666627,9.450607726,9.91003166,9.361724561,9.960747183,9.872959812,9.945609124,9.876853566
7.259999998,9.839243623,7.975778417,11.6711666,9.999241557,10.7607081,7.956759655,7.352456555
10.94615395,9.33341426,9.653552106,9.033376246,9.625959113,9.633261484,9.805561182,10.64651743
9.726666609,8.503308164,9.123123548,8.653454315,9.099029662,9.099703933,9.196495765,9.639741897
11.35172413,9.33341426,9.651312912,9.033946275,9.623484733,9.63304578,9.79116746,10.38279472
9.832142847,10.68157561,10.06840457,10.1916219,10.61929862,10.02027989,10.07687895,10.27454712
9.221428573,9.25968481,9.532953135,10.01070762,9.231199735,10.18511406,11.13996781,10.08681863
8.683720957,9.498794546,9.224853787,9.021087057,9.115484917,9.222322563,9.3069204,8.315249636
7.510344867,9.370177011,9.807420914,10.73938209,9.490557563,9.715111584,9.244403015,7.939622639
8.859999975,7.935053666,8.086978718,8.059705851,7.993143035,8.039832292,8.555120051,8.645592039
10.2448276,9.828196306,9.294763867,9.39467125,9.336749164,9.267428016,9.555217028,10.24828571
11.26703292,10.86782804,13.94947894,10.46610486,13.20551666,13.9849159,11.58259052,11.75411499
9.94666667,9.828196306,9.29440356,9.395290977,9.342884841,9.265965526,9.560290081,9.538169694
10.96071424,10.86782804,13.96480952,10.46578518,13.19904189,13.99490238,11.59431783,11.9452955
11.94698785,11.3313421,13.2115523,10.74176729,12.41188556,13.21027281,11.60927825,11.72096765
5.513333368,9.631825922,8.18667067,10.94153732,7.99292469,8.319303004,10.04298147,5.555414289
13.0858696,10.86782804,13.98242689,10.46537434,13.1925524,14.00519962,11.6065187,11.91918824
13.01868136,11.2679483,12.54843968,10.91744678,11.87635392,12.81642846,11.52533836,12.57063633
9.351724197,9.401539811,9.147532762,9.122848087,9.230813879,9.118449192,9.316020139,9.432322292
12.38372092,10.36992483,11.61176601,9.760453438,12.38888564,10.72733761,10.84694964,12.74173058
12.21999995,11.48495975,12.32455561,11.0464127,11.5041819,12.50111312,11.7171164,11.88122568
9.650000024,9.302692342,8.634860619,8.364712474,8.869136656,8.63087838,9.008918142,9.055617349
14.22584266,10.48747694,11.5409908,9.764871085,12.04182292,10.98086424,11.11012225,12.79695609
8.628571436,8.619446993,8.876759437,8.077078462,8.887712635,8.857068396,8.798443735,8.203630109
12.82173911,10.90363717,11.94447675,10.47094062,11.41423599,11.86911536,11.81059682,12.68599807
8.427999973,8.654597971,8.953323963,8.098563966,9.034341998,8.933792576,8.760884698,8.402487971
10.95714286,10.91526302,10.495139,10.45984516,10.81930829,10.09101791,11.11035017,11.17672033
10.16551722,10.96942215,10.9409548,10.84037989,10.21845074,11.2144899,11.66368398,10.92702311
10.07999997,9.14458952,8.253895282,10.64293844,7.874208341,9.105783371,11.696298,8.529826335
10.79655172,11.00322585,11.66562525,10.54883761,11.0970418,11.03513705,12.51042192,10.60561611
8.386666624,7.934325799,7.922416219,7.408405231,7.9703483,7.921263097,8.133100728,8.092964176
6.25454545,5.535911149,9.154999717,7.462954306,7.3026025,8.396128164,8.666612918,5.887388599
7.103703711,7.888976434,8.015167513,7.602042037,7.637651004,8.082693006,8.050190987,7.301763618
10.20666655,8.854080491,10.87534079,8.962687452,10.8824078,10.44854171,10.69259981,10.35169174
9.248275831,8.864356818,9.674637426,7.912680749,9.822981745,9.501683576,10.06751485,9.268293041
8.082758624,9.741124528,9.281249949,8.626087877,9.324640745,9.298284568,8.986334093,8.209600018
9.076666685,7.983558371,9.026692589,8.03611511,8.924160047,8.919007122,9.173295476,9.200923453
8.192000003,7.421427108,8.423961862,7.158970621,8.728288021,8.466660979,8.187138528,8.422098129
12.54827587,9.465051566,10.68659812,8.830749605,10.67983972,10.23600351,10.95710153,11.91185296
7.799999917,8.63952282,9.011778815,7.852997682,9.010003484,9.090706234,8.0414271,7.922881915
8.803448233,7.549364309,8.265453167,6.997471328,8.979686522,8.225415056,8.32785039,8.589107142
10.84222218,9.465051566,10.6869357,8.832324895,10.74641564,10.2563406,10.95428738,11.59344324
9.318918882,7.857024211,8.305216826,7.394130631,8.716960855,8.362592516,8.548256885,9.404434317
5.746666642,7.409272028,7.33074178,7.069986291,7.507789165,7.540164565,6.463958962,5.79246358
8.391304372,8.184237137,8.552693312,7.936002534,8.487205184,8.610270862,8.77354992,7.575242162
8.716666659,9.40407384,8.890583807,8.940630292,8.707245202,8.759808377,8.610132992,8.723336374
8.399999913,9.091718568,8.455191897,8.212461845,8.078546361,8.416269114,8.37867829,8.478668443
7.586666648,8.262400139,7.867887546,7.642462571,7.927828458,7.869361249,7.932006796,7.556925916
8.216666611,9.253298429,8.646386851,9.05441134,8.658021493,8.497951117,8.593888756,8.201637872
9.18999997,9.769326011,8.904158451,8.055943946,8.685097712,8.836860185,9.210436344,9.276166961
7.92758626,8.521085254,8.392383873,7.712071141,8.167556468,8.368910249,8.60648417,7.909316117
8.516666714,8.521085254,8.395377528,7.713171999,8.169527828,8.373007553,8.613421557,8.715773419
9.436666592,9.313214513,9.611435367,7.845847765,9.744949009,9.738263515,8.91884226,9.401855805
9.922222296,9.132055555,8.886978843,8.26112868,9.052447094,8.850935544,9.398521971,9.795863204
9.240000002,8.694839303,8.554054804,8.025239436,8.672813783,8.520144112,9.143384228,9.578058012
18.44074054,10.97835679,12.48893504,9.705587712,13.93826372,11.43972837,15.59768357,16.33398495
15.90769231,11.06082272,12.75506257,9.818533501,14.17906234,11.5914451,15.9613406,17.03026241
16.5724137,10.97835679,12.49146058,9.70532617,13.89733158,11.44756969,15.76188819,16.51005475
8.509999986,6.896085807,7.913153635,6.871963039,7.994170278,7.756620209,8.008804064,8.648456183
7.011538405,7.699566899,7.129695224,7.315654258,7.340682626,7.465503883,7.40046307,6.939039834
5.660000006,8.00527789,6.41753257,6.650516298,6.926002862,6.455013873,5.976678439,5.598456276
6.464285799,7.364381464,7.17423704,7.030453939,7.271398646,7.141461718,7.351569933,6.539248718
6.006451638,7.574147313,5.890037663,6.458696871,6.381567059,6.262488853,5.723877447,5.889283219
9.793333348,7.948544854,8.596088296,6.960213636,8.810936267,8.507440966,8.928080814,10.01880346
8.96923078,7.383287771,7.565798179,7.101559821,7.662656181,7.621007321,8.276120336,8.715419439
7.674999958,8.53776976,8.364000257,8.160329431,8.33672422,8.215413196,7.993467807,8.110657496
2.228571436,6.264159306,2.607193126,7.199050769,3.844044445,4.744960125,2.166205307,2.484274102
8.419999981,8.885839041,8.475321961,8.567786632,8.763149809,8.525294198,8.289422266,7.92210566
8.830000003,9.773872948,8.964296726,8.867765708,8.620615352,8.801267993,8.781032152,9.062469242
8.973333375,9.773872948,8.963772613,8.867577935,8.619695277,8.800027895,8.779896244,8.100974367
7.783333357,9.156910215,8.473916232,8.930545651,8.470111573,8.359141488,8.512668122,8.527724555
8.335714204,7.386851993,7.441137605,7.14512144,7.515871593,7.447837831,8.186986203,8.032619976
7.829999979,7.97496505,8.040667674,7.932411035,7.878342166,8.006421972,7.748233975,7.713613357
19.5966667,11.92455048,18.27199437,9.88374771,19.53894554,16.02976953,16.7620643,18.82194463
8.240000002,7.609600798,7.518744823,7.333396548,7.642216722,7.409567954,8.222510413,8.005953177
9.116666639,12.30409057,9.167616184,10.76985405,9.1189976,8.889651639,9.425915102,9.23927175
9.903333354,12.30409057,9.183616075,10.77070982,9.123617888,8.901540921,9.429072935,10.23974213
8.173333343,7.100206964,8.397519972,6.663395822,8.743621736,8.082591463,8.056614672,8.280011752
6.127586188,6.358421145,6.3604141,6.326766963,6.697876304,6.735394095,6.123381617,6.18286563
7.781481513,7.815080431,7.959602726,7.721878695,7.509364676,7.92789923,8.397036183,7.638345205
16.10999993,9.810339963,14.53151529,9.719701205,14.8927415,12.96850015,15.67294283,15.75637039
4.806451613,8.68273561,8.243955904,7.481849809,8.404090338,8.312502895,8.928486154,4.503206877
6.581481448,7.805919703,7.361990347,7.601907398,6.933850839,7.014274853,6.952611901,7.243084202
8.733333333,7.384171009,7.038498028,7.246566314,7.526901826,7.121088852,7.075083795,8.566546246
15.67333326,10.6310969,13.6360277,9.748292967,13.63917901,12.37598072,15.07332142,14.61414461
14.57391302,9.99097429,10.2698687,9.961175551,11.39888842,9.342400518,14.01751558,13.29052729
14.27499993,10.80228125,12.8525047,10.29727724,12.61751111,11.42629326,15.00828841,14.71409249
6.630769248,7.750332577,6.587259163,6.891680475,6.514314767,6.646816787,6.419331377,6.890671054
6.853333314,8.345271442,6.503303986,7.303988351,6.745857644,6.377610272,6.901503676,6.936054421
10.20357147,7.186322164,8.318386914,6.77269243,8.622289994,8.544692994,8.690081767,10.13889725
12.64999986,9.874927973,11.72793708,9.179347915,12.57623615,11.06880123,13.76518671,13.11357579
7.965384639,7.351448404,8.034287002,7.015575072,8.437833221,8.203089052,8.088940633,8.231523709
7.119999989,7.431036656,7.416192374,7.325160015,6.910685328,7.282446935,7.478177121,6.639178863
5.95666666,6.80908714,5.894632023,6.432632098,5.844823303,5.998464245,5.726859802,5.895042747
7.526666832,7.912193154,7.333400464,7.74637206,6.9924297,7.141426426,7.04899583,6.499965965
6.226666673,6.853418851,6.572304148,6.346227062,6.547989962,6.646047093,6.684292949,5.933974852
6.686666687,6.699325202,6.720942928,6.56315598,6.714862005,6.642218256,6.366202853,6.559427228
12.80666668,9.582946075,11.54804164,9.28349388,12.10091746,10.9454323,12.76154237,12.12845156
6.124999966,7.097357551,6.800438838,6.846373266,6.830342348,6.804514545,6.426669572,7.454028375
6.55666666,8.33206354,7.338509563,7.902584423,7.090085187,7.119231226,6.82379419,6.928174248
10.3593751,9.699265724,12.09636362,10.08457518,12.0443561,11.29766829,9.990847796,10.20011381
6.683333317,7.728184834,7.291695669,7.765929303,6.898747204,7.082792563,6.556451248,7.02281261
9.379999971,6.100061169,7.222316928,6.149655804,6.039286726,6.264435516,9.119093347,9.387944423
6.050000048,7.848993056,7.261007894,7.814180247,6.857861872,7.162693012,6.586459428,6.457608827
6.496428592,7.718151385,7.187600886,7.259339282,6.728724375,7.10923087,6.643791421,6.565784236
7.425925908,8.868766393,7.53254416,7.798053561,7.18499491,7.298366133,7.245767868,7.293508142
12.6875,9.102666725,10.90899831,9.533982174,11.21668411,10.37774339,11.11763841,12.18681935
6.75,7.934004596,7.544971782,7.79990385,7.076398747,7.357009761,6.624701541,6.722988631
7.803448291,7.250735926,7.814074666,6.969442616,7.723287035,7.797840588,7.633181256,8.119219357
6.720689724,8.749523243,9.896897867,8.559464422,9.792985676,10.33397852,8.954417988,6.893756636
9.217241304,9.343019654,9.610198423,7.985460425,9.96188828,9.820181633,9.189336646,9.290524121
8.653333282,7.983787805,8.514596082,7.52198985,8.541431975,8.602107498,8.49412837,8.563751715
7.69333334,8.442155026,8.6335149,7.489048774,8.14813503,8.589212165,7.942992635,7.680396564
6.272413829,7.066172686,6.168733384,6.828807587,6.233346324,5.998604815,6.378107917,6.390114548
8.050000016,8.612565197,8.737079604,7.8122199,8.832500364,8.692870735,8.51475078,8.252217288
9.70666666,10.80020571,9.922712968,8.991210642,9.490308533,9.862282507,9.39362778,9.590807671
8.450000016,9.311127751,8.715281407,8.350879283,8.411931604,8.555604229,8.682900012,7.877604878
5.239999978,7.278094522,6.803306879,7.051898396,5.89440768,6.094393406,5.953775225,5.241981563
5.142307648,4.95482166,5.197207554,7.07202252,4.858873727,5.412458096,5.24803045,5.427747861
9.523333375,10.19823369,9.520566577,8.788458957,9.182913071,9.465217092,9.1398124,9.331847011
7.043333379,8.031115306,7.332482093,7.885012933,6.752008161,7.021389687,6.766623537,6.750816693
7.639999978,8.535318577,7.795973165,8.299016917,6.965649426,7.222696111,6.960426425,6.964237552
8.610000006,7.992739725,8.469468106,7.515204263,8.496626402,8.534563757,8.21537414,7.789741709
7.274074051,8.591425066,8.239162598,8.187989062,8.074667,8.153976824,8.425249001,7.948771563
6.61785709,8.63378885,8.245984685,8.113485494,6.816143842,7.286677494,6.846705821,6.607675738
6.703448312,8.956841159,8.59347557,8.223234008,7.403791091,7.703697226,7.053812499,6.17106356
9.613333352,10.47116077,11.09449681,9.836782514,11.39618589,11.42910294,9.293770757,10.24278246
10.75999998,10.47116077,11.06619151,9.837037313,11.38684497,11.41925279,9.273723976,10.38138141
9.179999971,8.713977796,9.484551625,7.799290877,9.572110954,9.679850323,9.161534529,9.238943997
10.13750001,11.22857926,11.96645159,10.17270778,12.4565657,12.47214788,9.908067291,9.364747269
10.82142861,8.84147431,8.948916719,8.624893942,8.713536447,10.08005855,8.614496068,10.89561218
9.948000116,10.20412241,9.60211031,8.630979205,9.320105911,9.513216501,9.657469324,9.453501317
9.913333178,10.20412241,9.602358795,8.630988715,9.315953995,9.513346676,9.656451774,10.77459001
8.133333445,9.838223561,10.17347422,9.858713956,10.59835841,10.88115647,9.319021159,8.886903091
6.042857072,8.700238709,8.306038355,8.17285595,7.213997715,7.481945431,7.226551665,7.253634527
6.245054955,8.043707649,6.47645576,7.440136464,6.132361357,6.025686818,6.55696257,6.412525353
6.879310345,8.612869954,6.972474282,7.436934952,6.677294763,6.637737174,6.903453946,6.713219493
8.322222171,9.445371831,9.140820989,8.178452015,8.959305516,9.082350075,9.145668553,8.335378714
8.550000007,7.549598091,7.906923171,7.41825498,7.97932729,7.870811486,8.145213564,8.830647393
8.479999995,7.284657719,7.869035074,7.212156947,8.032738193,7.791655084,8.439593288,8.53958293
7.437930995,8.047834279,8.453942113,7.518171211,8.315687814,8.507078976,8.428846908,8.476037519
3.500000024,5.451227294,6.530001561,7.286689554,7.57936731,7.814844074,6.627217932,3.697036127
7.343333364,9.003454765,8.621668185,8.405902938,8.74215305,8.583266241,9.126406661,7.898792846
6.299999969,7.533392531,6.801271344,6.906744132,6.845190533,6.833650373,6.600266498,7.693076882
7.368965535,6.930061416,7.427886847,6.966347549,6.808099925,7.514042333,7.725750313,7.218093612
6.046666638,7.282748623,6.367660128,6.923227228,6.248612156,6.187635947,6.215865628,6.180102222
9.126666641,9.151223596,8.984007904,8.362812125,9.463822497,9.234273154,9.260639249,9.05355325
7.683333373,9.931738113,9.98854945,8.453168736,9.477874588,10.14276045,9.690276286,8.109628444
10.60659344,10.15166282,10.05023314,9.418988453,9.842224348,11.11602777,8.983206143,9.918278048
4.935000038,6.615441014,5.23089393,6.057166631,5.146253413,5.2274147,5.251323628,5.272178321
7.463333352,7.676298682,8.136376556,7.341045346,7.653348151,8.472457261,8.50458681,7.872252741
8.740000041,10.54870546,10.05254165,9.193559328,9.816996118,11.30263994,8.871490079,9.055046533
10.1399999,9.432687904,8.912919715,8.740763163,9.506114169,9.026710553,9.477491051,10.06535629
4.671428595,6.003254732,7.528522999,9.073325879,8.07874153,8.006080289,8.939364379,5.010191094
7.453571464,7.989899391,7.630561068,7.791740033,7.485285479,7.443621454,7.992397153,7.625851674
6.416666651,6.859194178,6.245246513,6.603397354,6.534458357,6.44634528,6.425738169,6.061008943
7.041379328,8.752549035,6.85631718,7.399147803,6.233468747,6.595556302,7.040974466,6.070169817
6.086666648,7.548638522,6.453261653,6.786987337,6.465267257,6.273311993,6.391395976,6.181456209
7.186206925,8.525780263,8.302730572,7.950412511,7.094412235,8.092734485,7.887427779,6.998657608
6.034482759,5.557390345,7.481780413,6.581334999,7.503350364,6.579316393,7.595574727,6.437677074
9.119999917,9.336845673,8.827432417,8.687466629,9.736925246,9.134317431,9.457803856,10.54420349
4.853333346,8.204389761,5.443857629,7.628816695,5.073927123,5.346029791,5.456865674,4.741409951
6.100000032,7.517859324,7.353342727,6.938840411,6.447186534,7.635126147,7.084625646,6.344731154
7.446666749,7.125017111,6.593824907,6.766533509,7.053040091,6.91680048,6.595219352,8.085928021
6.514285667,7.152258815,6.409490566,6.952888923,6.146655531,6.321378279,6.147793256,6.10339049
4.378571455,6.485029925,4.659712882,6.021904765,4.300615519,4.520905113,4.494020906,4.332275128
12.36000004,8.800331136,8.794221795,8.171271909,9.496462593,9.025026806,9.235555341,8.955239477
11.32666683,8.800331136,8.794779604,8.171293323,9.474982516,9.025866054,9.238252435,9.611709114
9.826666609,8.800331136,8.795856521,8.17139702,9.480021727,9.027924935,9.240646986,9.994670341
7.340000038,7.882161674,7.578790248,7.607387016,7.429146748,7.409656583,7.968692276,7.340998865
9.010000062,7.510476358,8.424136831,7.157447264,8.481919372,8.416541297,8.444228435,8.185438528
9.026666641,8.800331136,8.792814628,8.171027404,9.489789367,9.02043845,9.237330792,10.12155242
5.465517274,5.819308354,7.14456657,7.829093526,6.817396693,7.309506415,6.639326653,5.566365107
4.949999968,5.221600905,5.887539695,7.652498486,5.995617516,6.076729855,6.040448322,6.012972415
5.458333393,6.442076345,5.649721877,6.273958651,5.35901251,5.602594926,5.618318555,5.311464284
5.609999983,5.221600905,5.888582688,7.645631059,5.996478813,6.0777131,6.042835847,6.32182904
7.039285651,7.609009381,7.13771868,7.42380305,6.775906868,6.999936747,7.960700184,7.632046376
5.745000005,6.881416995,6.043000833,6.608362365,5.696531329,5.962215843,5.899102968,6.276241138
9.5866666,5.927236621,6.512392555,8.071956039,6.511780898,6.42386778,6.563858558,6.6993684
5.449999998,6.883285373,6.045581905,6.628634866,5.533343193,5.946514989,5.826349666,5.562404601
11.06538461,8.758705338,9.074519041,7.936008294,10.41564477,9.281069683,9.655245967,11.08784742
5.898823521,6.16219945,6.692563716,8.117717867,6.527842833,6.43652754,6.733359175,7.15573491
8.700000095,8.622884486,9.127476182,7.85584719,9.608900132,9.741660388,9.267181059,9.987241661
9.324137959,8.024079496,8.795827764,7.408264304,9.160286844,8.945573541,9.294093727,9.089481142
4.714999986,7.027083898,6.055832316,6.739199114,5.30929243,5.904267695,5.803032672,6.087647556
9.542857145,8.024079496,8.796121605,7.40836278,9.162041811,8.94794371,9.301720282,9.981885518
