ID,rmse_agwnn
1,0.460381032533809
2,0.468580588523999
3,0.480379343084632
4,0.485246034691401
5,0.490554130889379
6,0.493447045789416
7,0.482288216803942
8,0.531660141060181
9,0.493823447579039
10,0.503665567226755
11,0.50430064492473
12,0.507262756684148
13,0.475073349760626
14,0.490959075108951
15,0.50864608053145
16,0.456520390257098
17,0.506321790677286
18,0.534712010499039
19,0.468997481657877
20,0.528273609218075
21,0.472844409823601
22,0.486859922091595
23,0.488432108366858
24,0.470723555185733
25,0.527098053776566
26,0.500692898754657
27,0.506975050465599
28,0.49127441708164
29,0.490165276321239
30,0.492883350441047
31,0.426120565631222
32,0.503531837842464
33,0.484402402122664
34,0.466532272686023
35,0.502048203692041
36,0.477057916743782
37,0.489542526314053
38,0.48770010381567
39,0.489826524541466
40,0.497204152589219
41,0.480132919507058
42,0.477317192546117
43,0.510559638530324
44,0.481967516895035
45,0.496957293709921
46,0.494868638173549
47,0.47826040698908
48,0.492700492939489
49,0.473913196585697
50,0.47506458935267
51,0.497564595424993
52,0.494707868505594
53,0.516430795520794
54,0.50880238207346
55,0.503745421213922
56,0.463635621839761
57,0.49874980754884
58,0.530173445317841
59,0.485287510446723
60,0.532614809392613
61,0.498448139531388
62,0.471619208057449
63,0.484033215231198
64,0.473936681891257
65,0.478351532338695
66,0.515278174770723
67,0.501463022074574
68,0.52527167174436
69,0.482791107426057
70,0.517609730951816
71,0.465170134330892
72,0.529142740572345
73,0.477545238465408
74,0.507990860313525
75,0.487510477724955
76,0.512780635885656
77,0.468024585301259
78,0.46082700847701
79,0.496210950651286
80,0.49143468092715
81,0.477447195151361
82,0.487570917618887
83,0.443325944976646
84,0.449652086984895
85,0.538984244079502
86,0.487702252629664
87,0.491118279566503
88,0.482731863596929
89,0.486818205725426
90,0.516991780045941
91,0.488734890979134
92,0.481945278063281
93,0.505635311909839
94,0.489062807442687
95,0.50592727752543
96,0.511714153708803
97,0.543972175569514
98,0.478139706572788
99,0.50858335190307
100,0.48758724308444
101,0.469774548585425
102,0.485801071274756
103,0.502482523131605
104,0.506729572721139
105,0.486729952614813
106,0.47588401395676
107,0.511415087094747
108,0.486109299298999
109,0.485228480416528
110,0.532252758296607
111,0.487770629518218
112,0.485316843755585
113,0.51391977686024
114,0.480103509894257
115,0.483924248828207
116,0.52945583613768
117,0.506196867677592
118,0.515994235682821
119,0.480587425432911
120,0.500826798959914
121,0.491917234157672
122,0.491283509056123
123,0.484199807177068
124,0.514446381202754
125,0.481527716973214
126,0.466894795433059
127,0.499787455197367
128,0.530932477732696
129,0.508959526473862
130,0.496906949747444
131,0.515142480204444
132,0.485222184018539
133,0.496966928552375
134,0.479040180328603
135,0.49049409547781
136,0.45642009232201
137,0.46891417734393
138,0.497996026551174
139,0.493425393404821
140,0.504301720806858
141,0.505559189504546
142,0.503414539389142
143,0.494538899810222
144,0.488392283177424
145,0.491254681764883
146,0.516382003709641
147,0.486741998744887
148,0.493727845935327
149,0.475548760691197
150,0.4943819789596
151,0.50744806945512
152,0.478601349816191
153,0.506692441931701
154,0.512953262560128
155,0.508593484953693
156,0.51829581401249
157,0.49487305443229
158,0.512752868407751
159,0.542518185811621
160,0.520816586276375
161,0.490670790125263
162,0.492585582392216
163,0.490991357778848
164,0.461795650706988
165,0.494784037053084
166,0.507755078011022
167,0.494016257200337
168,0.481181869647993
169,0.49736998805117
170,0.48925643944566
171,0.480435492824466
172,0.5316735880282
173,0.466482958213532
174,0.491205495487027
175,0.511752937884927
176,0.521823498313435
177,0.48869438885559
178,0.502655018175811
179,0.504144121264489
180,0.467957671932297
181,0.482535414280368
182,0.471722046915135
183,0.493994081192252
184,0.492770380400102
185,0.478312360011757
186,0.531378091946052
187,0.509033384315244
188,0.489231187474619
189,0.500556414915337
190,0.479526747286675
191,0.51603389809924
192,0.475047104528045
193,0.471622897913838
194,0.490574503321113
195,0.4737586118879
196,0.482187760262531
197,0.49670665261812
198,0.505272355446577
199,0.475810344626959
200,0.464850401998484
201,0.48781347983521
202,0.49495729422627
203,0.450701973509827
204,0.521745523839854
205,0.486149354102365
206,0.486709761493371
207,0.494958399686753
208,0.489948764660841
209,0.510305646468485
210,0.477276378217221
211,0.502780344097421
212,0.487684530970952
213,0.529436359792979
214,0.478754760532848
215,0.511939637388022
216,0.463348417582637
217,0.484546862935593
218,0.495664244539574
219,0.503681380066109
220,0.486497761709002
221,0.506692890617708
222,0.451394082466885
223,0.461903528404455
224,0.496498762891641
225,0.511860944299852
226,0.465828311945675
227,0.481662398265372
228,0.503359111466617
229,0.461809464881029
230,0.514001234455588
231,0.484259061752519
232,0.435826922107832
233,0.496792018038264
234,0.465115430935453
235,0.486012098553543
236,0.46062039501815
237,0.508402223217963
238,0.501097580338426
239,0.446503420552057
240,0.53528252086827
241,0.486250332417952
242,0.481352187831475
243,0.477470219875562
244,0.502603495168706
245,0.461887142077398
246,0.49689811698271
247,0.500733338606817
248,0.530968305199338
249,0.511707029065034
250,0.518385528990365
251,0.503810249041926
252,0.495816178950964
253,0.474358492543851
254,0.457215452237911
255,0.501632351122428
256,0.462562005912887
257,0.48914907494856
258,0.487699426028646
259,0.488212291497484
260,0.497578672033903
261,0.472018075571806
262,0.514910735860025
263,0.533446127061832
264,0.48918772437993
265,0.520655543814382
266,0.4695562567237
267,0.472476219898994
268,0.472601704954113
269,0.509710755490089
270,0.54221583152387
271,0.547582060672685
272,0.502292342452322
273,0.506808192905157
274,0.478290214205623
275,0.458180060465486
276,0.534677608133334
277,0.490951059510816
278,0.519331348680242
279,0.462986191670378
280,0.44340962320649
281,0.527384852215115
282,0.521343640091595
283,0.468734391228918
284,0.475170578258981
285,0.481325937708175
286,0.497757510100934
287,0.502664434017763
288,0.469081269202581
289,0.477821382164893
290,0.506307806750726
291,0.497614531444927
292,0.519789088161312
293,0.514974210364642
294,0.532358635366046
295,0.483259192313801
296,0.469977110806258
297,0.480322650676
298,0.486336326726855
299,0.502010058926843
300,0.483976227363774
301,0.485708883517279
302,0.480741303004143
303,0.500456042527996
304,0.503231064482658
305,0.466649815083444
306,0.484679302933999
307,0.533390749374583
308,0.461899070597335
309,0.488053755397127
310,0.527477395509098
311,0.507938591363555
312,0.467867919328022
313,0.508206542934206
314,0.503969264807945
315,0.528009137995691
316,0.483153778900915
317,0.483216098591653
318,0.527461464112881
319,0.502389030421497
320,0.474540540000101
321,0.499095823138625
322,0.501342292062163
323,0.496806279542037
324,0.521799731013822
325,0.49336445598093
326,0.497571307920402
327,0.489442880741712
328,0.482603474136964
329,0.522350926425306
330,0.547460010089237
331,0.495836032924991
332,0.497917138297671
333,0.481911064890553
334,0.499462409755168
335,0.47177114657339
336,0.5233401596006
337,0.513934086554065
338,0.467367543555045
339,0.534290778069597
340,0.475946361891194
341,0.49765381880553
342,0.54521609049432
343,0.488167355725207
344,0.453054925163938
345,0.505679581726575
346,0.537321468679261
347,0.468667361768941
348,0.514179643863901
349,0.498841134681064
350,0.488179996505139
351,0.493731394155942
352,0.469089508676775
353,0.478656980459036
354,0.514337203865471
355,0.492251252687855
356,0.486030236318218
357,0.492987182790542
358,0.527812012434116
359,0.468204898714017
360,0.495398758374979
361,0.487067870731665
362,0.479908165055327
363,0.520720181097277
364,0.50815174215446
365,0.468667521471009
366,0.478979862854112
367,0.518438600779109
368,0.463891613047659
369,0.499859253724969
370,0.490606625684002
371,0.526731194120657
372,0.488705699958121
373,0.505486392116338
374,0.490517976621826
375,0.470318734570704
376,0.513710749796039
377,0.480999565335692
378,0.517370217203264
379,0.501275803780988
380,0.467022098993481
381,0.465555106947856
382,0.525760576668476
383,0.483221339624213
384,0.514662197204688
385,0.502312885571717
386,0.504573207859839
387,0.505009086298458
388,0.447320951865298
389,0.50951577471278
390,0.530936066603843
391,0.478941155844014
392,0.508851907785183
393,0.484578019928096
394,0.511670770696596
395,0.500455656611599
396,0.506993885589922
397,0.500878504472581
398,0.508240011478651
399,0.513661240262615
400,0.498421204620811
401,0.481916134777939
402,0.513475665864925
403,0.461004431291708
404,0.512744421760764
405,0.508342030565747
406,0.50362577718584
407,0.484389184602299
408,0.444234466180226
409,0.522413162753973
410,0.499796608730322
411,0.491870949245351
412,0.547156844556423
413,0.486342416030326
414,0.500267908701178
415,0.511017148748525
416,0.512682564205516
417,0.472139814139498
418,0.487643495490299
419,0.468496873497743
420,0.494466216808948
421,0.492737821368258
422,0.494340165442879
423,0.536641235471454
424,0.493797235279555
425,0.473980920898306
426,0.480500796168502
427,0.503315299664505
428,0.495943027245831
429,0.557174958272759
430,0.494000913095206
431,0.494994790459978
432,0.481281107589048
433,0.540358313727574
434,0.499728879494037
435,0.487974084385562
436,0.468481204977332
437,0.499740994985084
438,0.471727493226427
439,0.49677086614669
440,0.489984734855043
441,0.489503371577413
442,0.529889797128369
443,0.47666660307252
444,0.526001786713603
445,0.4936865248687
446,0.526927120559718
447,0.542315311603554
448,0.505243315811575
449,0.483911893288197
450,0.477977823303485
451,0.537309494509935
452,0.480653233773263
453,0.476506746405768
454,0.482612989963375
455,0.479537788461617
456,0.502406600895986
457,0.481429663880125
458,0.515644120038386
459,0.496438696935045
460,0.490013790909053
461,0.510578742228958
462,0.465494984663987
463,0.514825920205127
464,0.505944674402284
465,0.542853380224375
466,0.512826300304539
467,0.53856775947929
468,0.496185397883143
469,0.502419623033958
470,0.512084541146328
471,0.48246285956315
472,0.494938842110738
473,0.484852750868801
474,0.502506673794909
475,0.481905649902646
476,0.475833650434545
477,0.459425744748099
478,0.554678087983552
479,0.497761770589119
480,0.491007647953105
481,0.518813055322114
482,0.520095709669622
483,0.520358508573228
484,0.499126723172224
485,0.506202351457584
486,0.521943180327754
487,0.504166418287129
488,0.476459059014782
489,0.52909116554536
490,0.51322747823282
491,0.488522214508965
492,0.519047528351228
493,0.492922240299353
494,0.513430061395476
495,0.490829535273593
496,0.482074552018479
497,0.521618057658576
498,0.48992491579138
499,0.509534756148993
500,0.482303700410202
501,0.447340456319524
502,0.515665784587444
503,0.519077647509085
504,0.494558667810496
505,0.498868696222064
506,0.491719585036829
507,0.483895767856076
508,0.505596412815696
509,0.48570835805255
510,0.488459075455069
511,0.514860152589562
512,0.493474346105771
513,0.505948726827495
514,0.459841121223106
515,0.503659517661664
516,0.515794638808367
517,0.530153554872686
518,0.501063131284496
519,0.533350800871861
520,0.458754893135107
521,0.48027816720235
522,0.496872118549857
523,0.504144454521923
524,0.514819786414281
525,0.521655479707797
526,0.491457852083832
527,0.487269044755221
528,0.505130010900641
529,0.517678595924808
530,0.482631808735395
531,0.503241179518831
532,0.46963253795333
533,0.495751653566023
534,0.496032508456125
535,0.4647162018105
536,0.501666871897881
537,0.475409053843897
538,0.51144474380873
539,0.518648174040451
540,0.490014520629111
541,0.480205196802563
542,0.53772828088362
543,0.474996479277067
544,0.506076084631146
545,0.500494690563767
546,0.483621239716132
547,0.505135340034149
548,0.482596511073874
549,0.509584938709646
550,0.494066582589566
551,0.507191374481154
552,0.476396066000159
553,0.557022694602883
554,0.478579253496389
555,0.525450500672697
556,0.450736372918517
557,0.490312710828317
558,0.499868414504029
559,0.500482798159142
560,0.48370758427072
561,0.497709363119141
562,0.497172621998482
563,0.484743240732367
564,0.493457718585764
565,0.516368521768306
566,0.515931920074753
567,0.50145424070974
568,0.484204700267885
569,0.483783357522005
570,0.504037037015179
571,0.522021534558697
572,0.522969769529612
573,0.524961587901442
574,0.495973914341355
575,0.487407415379134
576,0.543870525567294
577,0.501101567501395
578,0.519069831483259
579,0.490468732049359
580,0.476962732184111
581,0.485271089961129
582,0.525143259047265
583,0.483721463978862
584,0.471633611435586
585,0.492782566825906
586,0.470361859419758
587,0.482258813679835
588,0.477371109126628
589,0.500581369930955
590,0.48722477516573
591,0.4863307485053
592,0.472629066335996
593,0.482032631234508
594,0.486740029398687
595,0.49120250116686
596,0.518003151927568
597,0.473688911130448
598,0.491039513651351
599,0.541400353112232
600,0.49512836956446
601,0.499950842315859
602,0.468942384725463
603,0.481832031338253
604,0.508916433345776
605,0.487386055463723
606,0.484653192520033
607,0.519757570596432
608,0.476712509789982
609,0.488738050901866
610,0.479743122352297
611,0.469748748738663
612,0.481350672633656
613,0.487983235167454
614,0.523020597503674
615,0.484389927969181
616,0.500717375059831
617,0.522426110413926
618,0.476148764862788
619,0.501668288541208
620,0.490318950209282
621,0.536724840605173
622,0.574464712862167
623,0.475083379948638
624,0.460015613484769
625,0.54572225860199
626,0.504722701169591
627,0.46458668352656
628,0.475747575682848
629,0.491047317091488
630,0.497190639159089
631,0.495200340476252
632,0.476968681828219
633,0.472231409978473
634,0.473998129264503
635,0.50964544376954
636,0.522333133200652
637,0.463818508404938
638,0.515769324588021
639,0.515418795684847
640,0.534784759618705
641,0.464664814045482
642,0.485509861139108
643,0.517035393082821
644,0.483273486335007
645,0.521224623519955
646,0.49673017683429
647,0.475532083767558
648,0.502499191986224
649,0.530254953975152
650,0.490396789302963
651,0.514850869803469
652,0.502021541543968
653,0.505039764262177
654,0.486730516270887
655,0.465945167762978
656,0.491194544390528
657,0.494100697524782
658,0.470180914375175
659,0.491354850890269
660,0.51754001117599
661,0.497634380963812
662,0.490960797316084
663,0.515518601080592
664,0.486582050258111
665,0.467507034707826
666,0.485198198582858
667,0.507795422324598
668,0.519269274183729
669,0.529928002790619
670,0.505456545387325
671,0.496231456678759
672,0.49552397467571
673,0.505448759761046
674,0.525722401369328
675,0.485715212255962
676,0.470167493874625
677,0.492246265694032
678,0.535155384975837
679,0.501640385032927
680,0.501633385135456
681,0.502035201704812
682,0.497697769694311
683,0.502347002348457
684,0.504576419986652
685,0.520219726220408
686,0.465555818228471
687,0.488842639042693
688,0.505733795695861
689,0.486134137981907
690,0.505796334181095
691,0.502626003604889
692,0.48114188128354
693,0.476311839817102
694,0.503673621436405
695,0.532986341873607
696,0.465933557031277
697,0.495621982166479
698,0.448439838528491
699,0.462294041499338
700,0.524857841414284
701,0.533394621434176
702,0.498713342798827
703,0.475268883532788
704,0.518961096052004
705,0.516777544768344
706,0.5086530009991
707,0.529720462071849
708,0.499682663661691
709,0.480729537623174
710,0.475089764686466
711,0.484331694972409
712,0.509565294112787
713,0.49691746078964
714,0.499705192483511
715,0.508420295409076
716,0.491849913285308
717,0.479486358169961
718,0.507853840896023
719,0.485674251634172
720,0.5066664572247
721,0.538342843226133
722,0.474392500388811
723,0.493328771138794
724,0.504693556879942
725,0.481275091024325
726,0.508779997140333
727,0.527406107805742
728,0.444927119150911
729,0.466395786178758
730,0.512806320137119
731,0.506652625967726
732,0.523061541865408
733,0.551342631191687
734,0.508896254262718
735,0.501247780279833
736,0.500012275416899
737,0.482568078464804
738,0.47095784236562
739,0.49990672639697
740,0.496707818195168
741,0.45567568719233
742,0.482261133726544
743,0.486553642706987
744,0.52232217561426
745,0.505784524770923
746,0.506159293878622
747,0.50550972103728
748,0.559999577710029
749,0.477330480420375
750,0.549280918318054
751,0.497972706385356
752,0.497448785872455
753,0.472419908687656
754,0.465131516337763
755,0.447766440250169
756,0.48019757299981
757,0.477710032569401
758,0.53756915350504
759,0.498451445513239
760,0.4846350660224
761,0.512855494208816
762,0.496737363283169
763,0.519620776470679
764,0.468775944041531
765,0.506812745407083
766,0.53130292219801
767,0.511739754619672
768,0.497263382043638
769,0.490809863545942
770,0.507730646582309
771,0.51491546873833
772,0.496650412367791
773,0.497011181867606
774,0.52614939715577
775,0.478326077447544
776,0.504083282990815
777,0.450710278502603
778,0.494679348606881
779,0.512619631168341
780,0.493722726482655
781,0.491181989573599
782,0.48655007081123
783,0.524072126590591
784,0.458862131695568
785,0.505831775029929
786,0.481194181662041
787,0.476800383425288
788,0.511724194713716
789,0.481919083364584
790,0.505129750985865
791,0.503167816515069
792,0.500144031247396
793,0.519205188489021
794,0.481918394069429
795,0.482785321480354
796,0.482622297566022
797,0.455389590427382
798,0.489711535599972
799,0.51055505826044
800,0.490976477319145
801,0.488167309608958
802,0.507140835054422
803,0.496836512678552
804,0.49238610867144
805,0.494460199206515
806,0.467062198366153
807,0.473400596536584
808,0.50311988228344
809,0.489875153359211
810,0.50983156233432
811,0.500342719233342
812,0.499091578383223
813,0.501564297980742
814,0.46867985038784
815,0.482967029803173
816,0.544749412158168
817,0.513666132442263
818,0.439718865546031
819,0.473374974354229
820,0.519217247928133
821,0.495334120853169
822,0.501260650057174
823,0.461557393832045
824,0.507742347057149
825,0.489823376697941
826,0.485841414570168
827,0.509958180838867
828,0.466243140498058
829,0.505678299994225
830,0.515493814412276
831,0.495600703291964
832,0.50267180949913
833,0.494763141304609
834,0.483967348152683
835,0.502474463037761
836,0.517553906409029
837,0.479697956112786
838,0.494404618980382
839,0.483727428032388
840,0.50077091188392
841,0.527842090281588
842,0.549077317939992
843,0.516238122949758
844,0.452791285379216
845,0.525525142594388
846,0.493210794576176
847,0.520083630167563
848,0.482451990865359
849,0.477210470441427
850,0.496643584336146
851,0.493093888594494
852,0.510627452562286
853,0.459579019789787
854,0.460202760845944
855,0.495810134201295
856,0.519635808039264
857,0.517442135850063
858,0.507781782525473
859,0.519859611611968
860,0.512374375920282
861,0.514568787621249
862,0.49557147426521
863,0.476010235049664
864,0.491860876445615
865,0.482148010604384
866,0.512428418870819
867,0.469925124357973
868,0.547483820645431
869,0.485931410973659
870,0.491001627851094
871,0.506598376013528
872,0.487662437551049
873,0.5052947280317
874,0.540233937019085
875,0.513722706223279
876,0.513382040557814
877,0.465757186900963
878,0.495281269498046
879,0.509890577946092
880,0.461215845923613
881,0.493200574038987
882,0.495961751247079
883,0.498775234821627
884,0.473205874374756
885,0.508419003068517
886,0.472902465974876
887,0.521679169670883
888,0.483048204913897
889,0.485988194946467
890,0.522276020187972
891,0.5251810429858
892,0.529549822631084
893,0.500503811814212
894,0.493684385719621
895,0.47994667214468
896,0.503313089259559
897,0.519267267297809
898,0.467719196517808
899,0.485957584720632
900,0.493559729067707
901,0.496696498367525
902,0.503491228617061
903,0.482978033747924
904,0.498487125300236
905,0.52834973343297
906,0.521196023739951
907,0.505711156630613
908,0.464790863139004
909,0.496119177662576
910,0.495373875433538
911,0.518547209489625
912,0.524666049063014
913,0.525660200483513
914,0.509845509314239
915,0.499385096865964
916,0.515486510034931
917,0.464576810370911
918,0.476684590693749
919,0.446444421747459
920,0.492194478711071
921,0.466920695406314
922,0.484731034465955
923,0.488741003341726
924,0.498225961914262
925,0.486927820233792
926,0.528438607407011
927,0.495189544997611
928,0.515289869721475
929,0.468582237478291
930,0.474264694795352
931,0.479966469503111
932,0.459264140572375
933,0.499886782650974
934,0.522891351081234
935,0.520894645599325
936,0.496657825287216
937,0.498316824419791
938,0.480644920741392
939,0.49859532743318
940,0.506186593255536
941,0.48330119167912
942,0.483886336677301
943,0.466710918179833
944,0.476938721528237
945,0.482590267215115
946,0.497600045132736
947,0.463726853318988
948,0.487715002496192
949,0.51753026736212
950,0.520073234451196
951,0.460989369934253
952,0.529315894157845
953,0.525826152776471
954,0.517074214983857
955,0.464185175052204
956,0.52077156594955
957,0.479049884218771
958,0.519540668501247
959,0.525299238236798
960,0.526888720418246
961,0.486814658365242
962,0.506593642956682
963,0.49252100616892
964,0.506558536269294
965,0.491564308452882
966,0.474076924564048
967,0.50234906187968
968,0.471810364549829
969,0.490190867398591
970,0.498159959232342
971,0.461421280563458
972,0.490344910544543
973,0.511537013203723
974,0.49278851195242
975,0.522620334131973
976,0.468630329730049
977,0.475197019005286
978,0.497518138738873
979,0.48545353214843
980,0.504873128577436
981,0.446339496564359
982,0.44860487772279
983,0.453120326758216
984,0.480253668935716
985,0.496233870333794
986,0.503543174939733
987,0.487605178726504
988,0.524912273034299
989,0.462287323280653
990,0.516484619053292
991,0.528610790209043
992,0.471807484955616
993,0.522256084203519
994,0.473556837525199
995,0.532398341460523
996,0.501800493330716
997,0.51059340497233
998,0.528437415815456
999,0.501535282651192
1000,0.48869018394972
