ID,MLR,ANN,GWR,GWANN,GNNWR,AGWNN
667,0.694951583,0.702915635,0.965876888,0.972475164,0.975576121,0.975999313
668,0.717636567,0.719111337,0.963235881,0.972150143,0.973580415,0.979328091
669,0.713345237,0.717470487,0.971072584,0.975899024,0.972252449,0.976289647
670,0.714104614,0.718965503,0.963500489,0.972161274,0.973606898,0.978102444
671,0.689245469,0.685577995,0.965877868,0.97350291,0.97607916,0.977820437
672,0.689688949,0.686942163,0.965616736,0.971983776,0.976147183,0.977279927
673,0.701137999,0.699419349,0.964892391,0.971961087,0.97068765,0.975513209
674,0.702510308,0.693855028,0.96640387,0.973600663,0.973454071,0.977371467
675,0.685218012,0.686598666,0.965959371,0.973285863,0.971206142,0.978680121
676,0.66687151,0.65925111,0.962523936,0.97244748,0.971036481,0.973244891
677,0.708362717,0.700549607,0.961641972,0.969909344,0.97789049,0.978465749
678,0.701015093,0.699286412,0.968362802,0.975362741,0.970228688,0.976114629
679,0.702325993,0.704012266,0.969235833,0.9749909,0.976560365,0.97849735
680,0.698120485,0.692648913,0.966564726,0.972621768,0.97197049,0.97944121
681,0.672998874,0.673102293,0.971556753,0.975616007,0.977830688,0.978977307
682,0.657298158,0.65364975,0.961010776,0.967386509,0.972108131,0.974066524
683,0.739778788,0.743146552,0.965740277,0.975092425,0.972865928,0.980531541
684,0.69352638,0.691978243,0.964384165,0.971012333,0.97296505,0.978155513
685,0.733134277,0.736002856,0.96877212,0.97455023,0.978380529,0.978985433
686,0.788259298,0.794511177,0.968561362,0.975745303,0.977068379,0.981043169
687,0.689604603,0.687711552,0.964805564,0.969519278,0.974692416,0.978169552
688,0.72593027,0.72818738,0.96983133,0.975294021,0.976537665,0.980913265
689,0.655273115,0.65495908,0.959227293,0.967524367,0.973071608,0.978091144
690,0.719832414,0.726095054,0.974924151,0.980112542,0.973118181,0.977501036
691,0.738110671,0.735564223,0.967470635,0.974288236,0.975604933,0.979568089
692,0.707041837,0.702831581,0.968644624,0.974639136,0.972429333,0.977402675
693,0.691036946,0.689460564,0.966473376,0.973419184,0.97276788,0.978539501
694,0.721123969,0.725174372,0.966561695,0.971967228,0.97197739,0.974229619
695,0.671752197,0.671021723,0.958469693,0.969118132,0.976911948,0.975639671
696,0.674805516,0.68146698,0.96793565,0.971135943,0.975342948,0.97660299
697,0.733880716,0.740618036,0.968909917,0.974600756,0.974209644,0.980291186
698,0.702784659,0.701221763,0.97029321,0.975930913,0.976003577,0.978929744
699,0.65281792,0.651766017,0.964740787,0.970824688,0.972168216,0.977621022
700,0.667050157,0.667093624,0.964700723,0.973945677,0.9697567,0.975839477
701,0.688182812,0.689637787,0.964692131,0.970752666,0.970516864,0.974452851
702,0.691705275,0.689115353,0.967622499,0.974191506,0.966254005,0.976542331
703,0.737468615,0.739237101,0.971205822,0.978231171,0.977209701,0.974766056
704,0.706973888,0.705650283,0.963708071,0.970121947,0.970125528,0.974805754
705,0.686740305,0.694180759,0.968722525,0.974718302,0.980508533,0.979483783
706,0.725059002,0.727743957,0.967962003,0.975132483,0.97619653,0.979474736
707,0.680530006,0.681516798,0.968192874,0.974115556,0.97383538,0.978678624
708,0.688793478,0.695323697,0.964103774,0.972639723,0.979799784,0.980191604
709,0.648126468,0.640690849,0.95222049,0.96514358,0.976361451,0.978371217
710,0.720136962,0.725682505,0.969118225,0.975035253,0.974946947,0.980165937
711,0.73257086,0.735948941,0.97315922,0.978678375,0.978895918,0.981932036
712,0.685165036,0.687091148,0.97152014,0.977955414,0.975470781,0.980611683
713,0.700388889,0.697902795,0.963732504,0.969903762,0.975339415,0.979242062
714,0.707121349,0.705923701,0.969105882,0.975250831,0.973133313,0.980346347
715,0.696177022,0.690286338,0.96671284,0.971584305,0.968048325,0.97371894
716,0.66299914,0.666912099,0.961348047,0.970204085,0.973745926,0.976575144
717,0.655195839,0.647021553,0.967781275,0.973356531,0.973098525,0.97645619
718,0.645876972,0.641608965,0.959035317,0.967046928,0.973806178,0.976559305
719,0.687580757,0.686517333,0.967875008,0.974360662,0.970069111,0.978362133
720,0.739515547,0.746010722,0.968484154,0.975528284,0.976480649,0.980880399
721,0.674434529,0.665962116,0.95744206,0.967230579,0.974941943,0.977888318
722,0.685374087,0.683206669,0.967892352,0.975958822,0.975849308,0.9783237
723,0.70142978,0.69990677,0.968562211,0.975111301,0.974455512,0.978803429
724,0.724624996,0.7268839,0.966251267,0.972678036,0.977920367,0.97868841
725,0.685876768,0.691079274,0.969516785,0.975984321,0.972379966,0.977804621
726,0.727500363,0.732521763,0.968173117,0.973598936,0.972139786,0.976205375
727,0.677711572,0.666500521,0.959103606,0.970160391,0.976007929,0.97816091
728,0.697293325,0.701186094,0.963249976,0.969982491,0.972177441,0.975841384
729,0.743112548,0.741208207,0.968584338,0.975473723,0.972074886,0.975567799
730,0.686247966,0.693094222,0.965229359,0.970463445,0.973850658,0.976568939
731,0.724337715,0.717262718,0.967927471,0.973740314,0.972965348,0.979535982
732,0.730237246,0.736044789,0.966700377,0.973308707,0.976722107,0.97898427
733,0.67222906,0.669258414,0.966837076,0.973286101,0.973487685,0.976591597
734,0.697621284,0.693132065,0.966142392,0.97345594,0.975946472,0.9759156
735,0.710011349,0.713329894,0.9657704,0.973369976,0.97113949,0.976062639
736,0.701775363,0.697172538,0.965093026,0.973864214,0.97569563,0.978171141
737,0.706213449,0.706328164,0.963905762,0.971866354,0.975885122,0.97555593
738,0.670586163,0.668670633,0.963413974,0.971181421,0.97317187,0.978997099
739,0.713361642,0.714575951,0.966811451,0.972869763,0.974254404,0.977797761
740,0.726832151,0.727222825,0.969329499,0.975900154,0.971821791,0.978017904
741,0.692282385,0.686496645,0.961151446,0.970991242,0.973466007,0.977225266
742,0.636253309,0.635134429,0.962961174,0.96973214,0.974767646,0.978622034
743,0.673733916,0.667056897,0.970997757,0.975019646,0.975739413,0.97740596
744,0.756540205,0.764098042,0.971237606,0.975109426,0.979067132,0.980493616
745,0.696054417,0.694717033,0.967658334,0.975394295,0.973999131,0.977687993
746,0.679406288,0.687793669,0.958461132,0.968228315,0.976227653,0.977976451
747,0.701763362,0.704975814,0.96718597,0.974720178,0.980939667,0.978799424
748,0.746967993,0.742475422,0.971258893,0.978993163,0.976441028,0.978965814
749,0.704569599,0.710749393,0.969745135,0.97489361,0.977342524,0.979359786
750,0.711457175,0.707890277,0.965035,0.974330495,0.979021173,0.978940699
751,0.668478262,0.668374602,0.966388645,0.973949603,0.977901101,0.975067511
752,0.743485514,0.740075109,0.972738055,0.977586694,0.977653384,0.979111218
753,0.72296946,0.72130503,0.971717685,0.975768022,0.977076747,0.980846516
754,0.722619676,0.720751537,0.964119549,0.972832527,0.977011408,0.977749757
755,0.694619043,0.695601082,0.965277635,0.972572284,0.973081943,0.977799518
756,0.696636984,0.693658263,0.964273192,0.972561172,0.975157313,0.97792147
757,0.657761285,0.659137321,0.959650349,0.96808969,0.974248779,0.975832617
758,0.677828979,0.671300585,0.95744263,0.96669209,0.972576012,0.977814114
759,0.71367725,0.722745887,0.963722271,0.970673221,0.97145698,0.978305767
760,0.703792473,0.709421451,0.968223477,0.9764693,0.971652232,0.978526769
761,0.663399081,0.660256945,0.955010595,0.968561412,0.972898034,0.974395444
762,0.716763955,0.717307803,0.973341891,0.977787063,0.979813431,0.980087095
763,0.70745964,0.715766021,0.969201899,0.975507525,0.975273313,0.980742646
764,0.691403348,0.693612464,0.965169693,0.973154184,0.974471479,0.977349929
765,0.688384699,0.67813226,0.967300239,0.974339062,0.967200174,0.972836654
766,0.704408985,0.704406394,0.963605659,0.971922864,0.972481876,0.978291508
767,0.68776955,0.679091934,0.966338742,0.972216705,0.971752334,0.975294206
768,0.669607913,0.66565534,0.96268639,0.971059954,0.974150556,0.97850104
769,0.699002163,0.693056077,0.963312154,0.971685866,0.974735768,0.978166418
770,0.705611722,0.706135352,0.965289627,0.973709352,0.979544421,0.976631257
771,0.676064536,0.680042664,0.965536805,0.972983064,0.975027188,0.978112317
772,0.70971075,0.712024388,0.96187562,0.970949007,0.971053648,0.975689422
773,0.727735249,0.732708013,0.969164556,0.976110948,0.978821966,0.978669347
774,0.66051889,0.657370568,0.963987927,0.971798685,0.969285163,0.973163945
775,0.706565679,0.706133314,0.968815475,0.975709141,0.972229671,0.978578752
776,0.738728176,0.731348637,0.960747005,0.970772447,0.970681724,0.978051653
777,0.713373168,0.713967079,0.967171138,0.975412896,0.979292839,0.980534239
778,0.70449697,0.706764088,0.968185618,0.976416567,0.97546305,0.977911901
779,0.675964824,0.677874554,0.968908703,0.974045225,0.969690683,0.976326779
780,0.643279245,0.639035762,0.965228932,0.971735219,0.977177855,0.977483064
781,0.666099207,0.667706442,0.967745821,0.973754107,0.975318026,0.976879543
782,0.699088977,0.700998387,0.966790181,0.971156222,0.972221973,0.977915913
783,0.66428599,0.665229915,0.964305608,0.971221209,0.97687658,0.97787695
784,0.723732517,0.71739234,0.970965376,0.977104225,0.979530992,0.977667021
785,0.701761959,0.702906335,0.97078032,0.97592725,0.982401067,0.979958117
786,0.680768794,0.67868649,0.967563514,0.973961244,0.966799301,0.976220723
787,0.719185036,0.717948314,0.97027219,0.975709999,0.974400833,0.974744807
788,0.697092373,0.701922279,0.96747468,0.97214508,0.97602391,0.978615052
789,0.728104057,0.734667406,0.971890067,0.977544182,0.977500378,0.980017093
790,0.726816736,0.730327953,0.971302651,0.976978267,0.974121109,0.979052627
791,0.679966838,0.677089749,0.965515446,0.972219942,0.976106479,0.977895472
792,0.706084406,0.702300444,0.964697352,0.972387916,0.975792064,0.978480852
793,0.69254351,0.690103353,0.966119142,0.973463619,0.967126391,0.973664939
794,0.668896032,0.668463763,0.966795978,0.972221257,0.974381975,0.975920174
795,0.639111286,0.63791393,0.965098534,0.972037945,0.972775927,0.977348251
796,0.7026059,0.708216356,0.961795534,0.969318188,0.969596018,0.977977207
797,0.686866464,0.685195301,0.969884018,0.976534102,0.974979647,0.978633991
798,0.67971668,0.673080137,0.957416403,0.965089855,0.969920704,0.97434533
799,0.662244326,0.664351009,0.959609594,0.967748667,0.975985882,0.977309581
800,0.745821988,0.750205184,0.969244288,0.976722045,0.974846029,0.977161422
801,0.719409633,0.7153983,0.965668989,0.973273885,0.975570541,0.976451239
802,0.697981209,0.700121279,0.965248449,0.973529875,0.974673484,0.976022315
803,0.719377727,0.716477717,0.970765187,0.975855382,0.973943907,0.976992048
804,0.70640973,0.713979683,0.968863158,0.973786352,0.977775317,0.97981844
805,0.705910168,0.706427574,0.962101377,0.97004395,0.973335796,0.977310571
806,0.668309349,0.67081559,0.966827893,0.972522819,0.976295723,0.978927292
807,0.738013196,0.735771376,0.962643854,0.971139726,0.970965908,0.973596101
808,0.739711491,0.744739498,0.966824048,0.975683996,0.981888913,0.977241654
809,0.684713644,0.680803162,0.968292281,0.975744128,0.979774391,0.980415023
810,0.733285384,0.736347593,0.969705144,0.972991183,0.975365312,0.974604564
811,0.736606972,0.739963792,0.969771076,0.975131074,0.975530662,0.976078227
812,0.670798033,0.666537529,0.966295802,0.972823491,0.978203269,0.974920587
813,0.689001807,0.685778677,0.966587366,0.971318413,0.972519202,0.97438152
814,0.688465204,0.690814385,0.967361381,0.972639448,0.971837589,0.977121261
815,0.705770983,0.707099232,0.968010509,0.974377244,0.977681068,0.979100094
816,0.675341483,0.676625434,0.964457968,0.971077442,0.978272846,0.976452028
817,0.696040797,0.695573202,0.964589329,0.972230349,0.976704775,0.978145379
818,0.691230075,0.688870018,0.966070528,0.972810798,0.973109732,0.976422715
819,0.688645331,0.685934448,0.959111352,0.967893427,0.972515738,0.974969287
820,0.744273311,0.746791785,0.972375411,0.977646051,0.982279673,0.983894242
821,0.690308807,0.688940403,0.965912558,0.974186279,0.97600856,0.975999536
822,0.725109965,0.726013625,0.968179775,0.975594192,0.972760233,0.977902655
823,0.710847416,0.713658641,0.966123081,0.970495857,0.978474339,0.977819311
824,0.705643738,0.704665813,0.969261702,0.976094262,0.981859342,0.981125154
825,0.701117587,0.703090086,0.965750704,0.97336124,0.974101612,0.978710242
826,0.74324356,0.748890357,0.967044426,0.971148664,0.973345421,0.976065949
827,0.748802893,0.750141741,0.970322249,0.977088453,0.975454665,0.979870593
828,0.705760329,0.713947671,0.967050404,0.974254514,0.969851091,0.976351291
829,0.652650934,0.649888023,0.962327491,0.972064043,0.974778732,0.975530892
830,0.696454177,0.695643458,0.96538021,0.971364273,0.970671355,0.978161605
831,0.700539971,0.703808558,0.960584408,0.970627069,0.978479356,0.97948058
832,0.626606685,0.626437097,0.962894312,0.97348629,0.970493272,0.977846633
833,0.685782112,0.688903887,0.970024414,0.975264947,0.97844257,0.982094761
834,0.714407017,0.711442093,0.964902114,0.973018374,0.974561681,0.978501383
835,0.697709098,0.704168078,0.968686063,0.975328165,0.974807809,0.980009535
836,0.673257008,0.673619654,0.964038319,0.970451802,0.973876316,0.97594492
837,0.692208587,0.691984892,0.964966489,0.972541072,0.975205119,0.979595795
838,0.669225281,0.665233395,0.958990324,0.968668804,0.977420667,0.9756031
839,0.681192957,0.682235897,0.959032408,0.965035736,0.967842598,0.973100796
840,0.664566101,0.660720432,0.962641754,0.970171127,0.971586545,0.975867857
841,0.715595824,0.718967909,0.965011936,0.973678428,0.974996325,0.977668947
842,0.722788927,0.727006641,0.966791532,0.973917995,0.974528015,0.979458987
843,0.731271967,0.734869686,0.969014869,0.972659435,0.972359932,0.979759173
844,0.712152182,0.714393318,0.967872938,0.974867086,0.976285425,0.979708731
845,0.744429555,0.739059592,0.966191817,0.974452548,0.973250747,0.978743246
846,0.713618638,0.706488308,0.965366331,0.971708644,0.976130754,0.979201482
847,0.695334427,0.700634638,0.964525693,0.971758543,0.977797048,0.977201765
848,0.738418452,0.732843246,0.97136784,0.977161215,0.977589353,0.981090339
849,0.669551177,0.67646497,0.958695363,0.971000055,0.973131871,0.976480199
850,0.70741804,0.711235476,0.971463662,0.975020574,0.97639195,0.97747612
851,0.73845979,0.735155616,0.972664829,0.978474256,0.978065925,0.97980259
852,0.656592768,0.656932334,0.958992829,0.965952924,0.971959388,0.974043508
853,0.708677735,0.709481696,0.968351312,0.974521355,0.974981741,0.978671791
854,0.705658199,0.711175123,0.969095544,0.97497903,0.977343676,0.978958087
855,0.694134016,0.68764507,0.963221007,0.974551847,0.976251226,0.977722495
856,0.705603462,0.705430517,0.962005469,0.970242003,0.973744194,0.975763986
857,0.708475886,0.703997677,0.968850161,0.974185665,0.976940128,0.978858104
858,0.729265456,0.730471254,0.970506555,0.977550057,0.976856944,0.981401242
859,0.679256037,0.682960292,0.96701716,0.973243297,0.969747898,0.976248495
860,0.629622681,0.626331231,0.961881968,0.96665081,0.971516726,0.977074341
861,0.659858723,0.654285694,0.963086436,0.969923188,0.975892187,0.97720262
862,0.693971365,0.69206929,0.972234787,0.976274753,0.974444844,0.980526628
863,0.699757393,0.69958836,0.965201406,0.971110358,0.976787223,0.977837854
864,0.694141381,0.700911578,0.969756629,0.975191127,0.967889356,0.975503714
865,0.704239061,0.702637347,0.965044453,0.970412446,0.974744578,0.97488672
866,0.681293807,0.6790189,0.966353704,0.974453375,0.974488072,0.978648681
867,0.713631523,0.717676942,0.962820175,0.97252442,0.975333319,0.977992715
868,0.721577354,0.729255781,0.965827148,0.972361984,0.97691181,0.978248255
869,0.656260187,0.649548797,0.965212847,0.971290899,0.976812866,0.97780338
870,0.684591305,0.678829839,0.96543752,0.973370657,0.974070153,0.972623176
871,0.690839623,0.687480627,0.968880792,0.973813088,0.971051287,0.976907373
872,0.691529822,0.690920335,0.968171996,0.973606399,0.971748494,0.976208217
873,0.72962142,0.734497845,0.970098814,0.976708169,0.97500297,0.980045492
874,0.69817363,0.69786956,0.965388108,0.973829222,0.978291789,0.981100906
875,0.66895333,0.661755421,0.969577414,0.975662231,0.974618096,0.975252863
876,0.666495391,0.668997003,0.960594488,0.967970736,0.970938353,0.972919564
877,0.704468516,0.709644043,0.964708096,0.971869902,0.97417207,0.975360584
878,0.720458667,0.721009418,0.968989524,0.973536027,0.969516207,0.977534137
879,0.706604436,0.705999714,0.969110308,0.97459013,0.969998209,0.976625703
880,0.688114384,0.693166385,0.970352527,0.974350149,0.977380954,0.976816558
881,0.684298758,0.680426535,0.969781158,0.976409107,0.977256578,0.97860415
882,0.699005993,0.697317235,0.967946254,0.975391392,0.975609844,0.979136377
883,0.728882525,0.737615779,0.971979822,0.975401674,0.977594324,0.980433791
884,0.711944646,0.716029554,0.966025966,0.972385017,0.974839359,0.973915615
885,0.726157732,0.7275568,0.970740734,0.976561174,0.977488653,0.979941892
886,0.679761678,0.675624052,0.961086654,0.966850994,0.970392182,0.973161363
887,0.678777357,0.674228806,0.969513144,0.975136944,0.976932883,0.976633915
888,0.705785723,0.706861921,0.969671802,0.975838037,0.974909978,0.978603169
889,0.680719912,0.682223645,0.967302511,0.973073676,0.975201034,0.97781771
890,0.705160247,0.707736753,0.963638886,0.970971323,0.975461815,0.978356756
891,0.727823311,0.71805636,0.965119366,0.975045583,0.970485275,0.975504585
892,0.735237473,0.731970966,0.967904495,0.975026456,0.975948913,0.97839479
893,0.676192409,0.676284466,0.960124469,0.970006792,0.972205488,0.975507838
894,0.693155944,0.694051465,0.96709674,0.973964816,0.971762862,0.977686787
895,0.721018626,0.722397839,0.966897928,0.973123125,0.974435058,0.978722297
896,0.662563035,0.665644448,0.966293021,0.971300094,0.975411635,0.974617072
897,0.679167317,0.671455478,0.961995618,0.970877426,0.977005832,0.980373771
898,0.702522793,0.69989051,0.971682484,0.976437027,0.974337781,0.977321817
899,0.723907367,0.725589461,0.96588248,0.971637643,0.977733278,0.980157343
900,0.717466422,0.715304199,0.966374896,0.97450473,0.97184989,0.973114252
901,0.696709829,0.700358571,0.961816455,0.971213412,0.974953514,0.978035647
902,0.620594237,0.612394148,0.964208621,0.970451549,0.971601466,0.974712728
903,0.651548181,0.65148057,0.960578586,0.967909935,0.971908158,0.974850068
904,0.747443855,0.749117256,0.971079695,0.97671323,0.976151976,0.978554553
905,0.670209174,0.67088169,0.965790618,0.972376429,0.97499624,0.975033499
906,0.703600544,0.70814098,0.964101359,0.971316571,0.975520639,0.977284156
907,0.700975116,0.704094135,0.968894365,0.974805419,0.98033308,0.980351994
908,0.701577275,0.702906955,0.963586462,0.971078719,0.978750865,0.977053971
909,0.678428778,0.67781443,0.961802002,0.968898915,0.976223974,0.977311947
910,0.681981481,0.67974704,0.968476888,0.973384462,0.975121338,0.976078625
911,0.659473124,0.65905504,0.966563954,0.973863758,0.974567744,0.981694782
912,0.635153361,0.633706961,0.961756057,0.970747576,0.968212598,0.975952097
913,0.708509472,0.713773615,0.970523207,0.975158488,0.972350576,0.977393218
914,0.699637451,0.696861681,0.960326404,0.969283838,0.974187958,0.974942204
915,0.734526508,0.727119564,0.965745385,0.972525368,0.972959062,0.976603566
916,0.727303495,0.733272832,0.965667329,0.972723039,0.979180658,0.979571708
917,0.70070813,0.701402848,0.969679126,0.975572406,0.978261745,0.979104212
918,0.678210174,0.67473212,0.962071093,0.969705042,0.975068125,0.976477667
919,0.744236359,0.743704316,0.964599288,0.974927936,0.969421639,0.975658474
920,0.718169195,0.725173707,0.96708717,0.97592955,0.974539786,0.978405362
921,0.6789695,0.676874106,0.969740589,0.974728962,0.976267594,0.979136124
922,0.698700617,0.70058717,0.969411404,0.975588634,0.975204064,0.97836552
923,0.675054701,0.675093922,0.966751608,0.975382857,0.972381511,0.977441355
924,0.687959032,0.692378896,0.970675901,0.975772996,0.974190634,0.978515458
925,0.74302488,0.753352129,0.971743825,0.974821484,0.977093391,0.977791716
926,0.732845052,0.729160043,0.966669446,0.973972912,0.972746232,0.97855907
927,0.689905781,0.686095657,0.970954187,0.978812241,0.975089689,0.977897266
928,0.698570553,0.697806943,0.966692911,0.975075579,0.971369742,0.975188823
929,0.707201555,0.711241338,0.9652058,0.973629412,0.979060365,0.980846905
930,0.687572316,0.682952505,0.965457037,0.970638488,0.972386873,0.974237202
931,0.695382291,0.694294888,0.963058951,0.971887713,0.971427003,0.977374972
932,0.688949977,0.690957525,0.972776596,0.976691007,0.973636058,0.978315484
933,0.712389247,0.708446402,0.968660277,0.974951639,0.978259386,0.981740429
934,0.729969585,0.729486704,0.967592943,0.972518802,0.971722734,0.974942113
935,0.660639786,0.663092494,0.966413651,0.970534149,0.96870402,0.977515342
936,0.705824031,0.698923969,0.969892777,0.975253817,0.976604667,0.978880991
937,0.689325355,0.693193689,0.965998518,0.972528983,0.976074262,0.978088864
938,0.700684421,0.701839298,0.964205429,0.969297443,0.970987327,0.975860996
939,0.717129722,0.723350464,0.974715971,0.978327572,0.980122907,0.98075868
940,0.680694941,0.683918431,0.963845277,0.971821137,0.969121191,0.975369082
941,0.661438484,0.665834456,0.965326555,0.970862601,0.974239758,0.97677036
942,0.684431441,0.682545388,0.968387487,0.974139395,0.976068309,0.982537185
943,0.69639015,0.689941814,0.965814223,0.972800945,0.97327481,0.975001953
944,0.671632478,0.672392885,0.968222875,0.974791113,0.976909372,0.978397572
945,0.726565768,0.731394754,0.967952131,0.975632338,0.976688137,0.979151984
946,0.747122263,0.749384329,0.973708069,0.976856288,0.979634431,0.979508296
947,0.705389143,0.705945723,0.969681935,0.973041836,0.970611002,0.976919873
948,0.674468788,0.676262011,0.967991611,0.973786821,0.975001794,0.979788661
949,0.713976148,0.709313394,0.967524935,0.974398301,0.971446962,0.97560059
950,0.711350323,0.708574943,0.964502423,0.972930069,0.975502701,0.977604066
951,0.707297002,0.713151877,0.964070907,0.973032074,0.977727087,0.978008799
952,0.739417427,0.741833461,0.97121083,0.975946306,0.975390607,0.979446652
953,0.697686273,0.699103792,0.965794127,0.972331585,0.977246663,0.977794744
954,0.665810985,0.670297646,0.965134149,0.971669642,0.980151164,0.979969651
955,0.70988318,0.705726014,0.968845756,0.974752136,0.973817695,0.975369723
956,0.693783336,0.697994395,0.966521416,0.973552477,0.976917281,0.977782803
957,0.706606917,0.706044303,0.970276526,0.976753204,0.976318751,0.980822755
958,0.67784905,0.673351363,0.957286528,0.968070501,0.974738011,0.979047571
959,0.646406936,0.652349057,0.958287313,0.96968919,0.970954571,0.975879456
960,0.693871297,0.691751234,0.965952252,0.971500712,0.973233539,0.973785073
961,0.732090306,0.732551912,0.968499656,0.973986423,0.969863351,0.976740197
962,0.712902556,0.712858525,0.968239382,0.975032225,0.972116266,0.979185136
963,0.717679806,0.720037025,0.966612851,0.973626811,0.970907869,0.977832279
964,0.694172022,0.693922444,0.965662041,0.971586885,0.969015572,0.976225305
965,0.697224841,0.694330099,0.966294646,0.972251783,0.973664623,0.978340345
966,0.694930134,0.695576182,0.964966087,0.970051443,0.97752652,0.978340064
967,0.672464779,0.673170573,0.962976601,0.969945512,0.968231004,0.975755166
968,0.673997109,0.673413794,0.964545459,0.973163023,0.973772555,0.975987932
969,0.720980091,0.719683011,0.968749845,0.976021174,0.974227883,0.976954039
970,0.711104004,0.713049617,0.967618309,0.974608777,0.975118503,0.975646812
971,0.723978646,0.723345539,0.974203832,0.9794027,0.977198635,0.98003591
972,0.668039915,0.667872469,0.963527669,0.969540785,0.973740662,0.976780641
973,0.698970795,0.701915279,0.966854818,0.972193157,0.973886916,0.975010655
974,0.674235014,0.671867806,0.966497921,0.973200704,0.975678303,0.978759298
975,0.682559066,0.678888618,0.965444071,0.972863618,0.970381904,0.97817314
976,0.684819725,0.689014524,0.965605644,0.97232225,0.978298316,0.978452286
977,0.69016819,0.690098261,0.962758943,0.96811314,0.975730135,0.978848614
978,0.685207141,0.679950818,0.960616449,0.971164937,0.968787725,0.973006356
979,0.704558733,0.703404837,0.968259608,0.974405507,0.979080558,0.979784583
980,0.69538958,0.696764767,0.966898055,0.972756422,0.976176414,0.979244791
981,0.688674612,0.687979346,0.966769845,0.974870097,0.977406656,0.979914794
982,0.715098512,0.716608523,0.97180996,0.977299343,0.976536145,0.979735009
983,0.699131882,0.702409899,0.970520896,0.974451739,0.972974112,0.977674283
984,0.684366796,0.679206002,0.967754664,0.972518485,0.975118352,0.977792117
985,0.659550577,0.657918237,0.966616411,0.972087172,0.973590546,0.97699044
986,0.708130937,0.708002957,0.968681666,0.976488957,0.973901351,0.97792693
987,0.717856696,0.716631385,0.967150025,0.974074338,0.976835007,0.979038863
988,0.719831241,0.719243626,0.970099568,0.977661713,0.974719544,0.979874751
989,0.695615306,0.695727418,0.970106873,0.976954414,0.9757432,0.977622888
990,0.728202721,0.732342325,0.967007846,0.974743843,0.973957991,0.977631616
991,0.71196762,0.711668468,0.964338836,0.9719532,0.973523221,0.977571035
992,0.718642919,0.719456074,0.964135546,0.971238195,0.974960677,0.97746203
993,0.694378302,0.701670005,0.960675062,0.969416092,0.976153773,0.980193677
994,0.668606149,0.669512903,0.971115569,0.976677219,0.977064764,0.977768934
995,0.710152245,0.71411929,0.970853384,0.975533438,0.973829674,0.978388735
996,0.675693845,0.672162697,0.972266358,0.977211416,0.977562464,0.980876694
997,0.702943468,0.709138347,0.970744212,0.976713402,0.975853966,0.978392871
998,0.682404544,0.678601499,0.965795164,0.970910429,0.976937051,0.978974187
999,0.692482553,0.690158851,0.96655802,0.972619805,0.972451017,0.97525106
1000,0.670352061,0.671595203,0.968463062,0.973730443,0.974400205,0.977447669
